,index,Filepath,Label
2466,67663,kaggle\archive\train\RUFOUS TREPE\157.jpg,RUFOUS TREPE
2467,67664,kaggle\archive\train\RUFOUS TREPE\158.jpg,RUFOUS TREPE
2468,67665,kaggle\archive\train\RUFOUS TREPE\159.jpg,RUFOUS TREPE
2469,67666,kaggle\archive\train\RUFOUS TREPE\16.jpg,RUFOUS TREPE
2470,67667,kaggle\archive\train\RUFOUS TREPE\160.jpg,RUFOUS TREPE
2471,67668,kaggle\archive\train\RUFOUS TREPE\161.jpg,RUFOUS TREPE
2472,67669,kaggle\archive\train\RUFOUS TREPE\162.jpg,RUFOUS TREPE
2473,67670,kaggle\archive\train\RUFOUS TREPE\163.jpg,RUFOUS TREPE
2474,67671,kaggle\archive\train\RUFOUS TREPE\164.jpg,RUFOUS TREPE
2475,67672,kaggle\archive\train\RUFOUS TREPE\165.jpg,RUFOUS TREPE
2476,67673,kaggle\archive\train\RUFOUS TREPE\166.jpg,RUFOUS TREPE
2477,67674,kaggle\archive\train\RUFOUS TREPE\167.jpg,RUFOUS TREPE
2478,67675,kaggle\archive\train\RUFOUS TREPE\168.jpg,RUFOUS TREPE
2479,67676,kaggle\archive\train\RUFOUS TREPE\169.jpg,RUFOUS TREPE
2480,67677,kaggle\archive\train\RUFOUS TREPE\17.jpg,RUFOUS TREPE
2481,67678,kaggle\archive\train\RUFOUS TREPE\170.jpg,RUFOUS TREPE
2482,67679,kaggle\archive\train\RUFOUS TREPE\171.jpg,RUFOUS TREPE
2483,67680,kaggle\archive\train\RUFOUS TREPE\172.jpg,RUFOUS TREPE
2484,67681,kaggle\archive\train\RUFOUS TREPE\173.jpg,RUFOUS TREPE
2485,67682,kaggle\archive\train\RUFOUS TREPE\174.jpg,RUFOUS TREPE
2486,67683,kaggle\archive\train\RUFOUS TREPE\175.jpg,RUFOUS TREPE
2487,67684,kaggle\archive\train\RUFOUS TREPE\176.jpg,RUFOUS TREPE
2488,67685,kaggle\archive\train\RUFOUS TREPE\177.jpg,RUFOUS TREPE
2489,67686,kaggle\archive\train\RUFOUS TREPE\178.jpg,RUFOUS TREPE
2490,67687,kaggle\archive\train\RUFOUS TREPE\179.jpg,RUFOUS TREPE
2491,67688,kaggle\archive\train\RUFOUS TREPE\18.jpg,RUFOUS TREPE
2492,67689,kaggle\archive\train\RUFOUS TREPE\180.jpg,RUFOUS TREPE
2493,67690,kaggle\archive\train\RUFOUS TREPE\181.jpg,RUFOUS TREPE
2494,67691,kaggle\archive\train\RUFOUS TREPE\182.jpg,RUFOUS TREPE
2495,67692,kaggle\archive\train\RUFOUS TREPE\183.jpg,RUFOUS TREPE
2496,67693,kaggle\archive\train\RUFOUS TREPE\184.jpg,RUFOUS TREPE
2497,67694,kaggle\archive\train\RUFOUS TREPE\185.jpg,RUFOUS TREPE
2498,67695,kaggle\archive\train\RUFOUS TREPE\186.jpg,RUFOUS TREPE
2499,67696,kaggle\archive\train\RUFOUS TREPE\187.jpg,RUFOUS TREPE
2500,67697,kaggle\archive\train\RUFOUS TREPE\188.jpg,RUFOUS TREPE
2501,67698,kaggle\archive\train\RUFOUS TREPE\189.jpg,RUFOUS TREPE
2502,67699,kaggle\archive\train\RUFOUS TREPE\19.jpg,RUFOUS TREPE
2503,67700,kaggle\archive\train\RUFOUS TREPE\190.jpg,RUFOUS TREPE
2504,67701,kaggle\archive\train\RUFOUS TREPE\191.jpg,RUFOUS TREPE
2505,67702,kaggle\archive\train\RUFOUS TREPE\192.jpg,RUFOUS TREPE
2506,67703,kaggle\archive\train\RUFOUS TREPE\193.jpg,RUFOUS TREPE
2507,67704,kaggle\archive\train\RUFOUS TREPE\194.jpg,RUFOUS TREPE
2508,67705,kaggle\archive\train\RUFOUS TREPE\195.jpg,RUFOUS TREPE
2509,67706,kaggle\archive\train\RUFOUS TREPE\196.jpg,RUFOUS TREPE
2510,67707,kaggle\archive\train\RUFOUS TREPE\197.jpg,RUFOUS TREPE
2511,67708,kaggle\archive\train\RUFOUS TREPE\198.jpg,RUFOUS TREPE
2512,67709,kaggle\archive\train\RUFOUS TREPE\199.jpg,RUFOUS TREPE
2513,67710,kaggle\archive\train\RUFOUS TREPE\2.jpg,RUFOUS TREPE
2514,67711,kaggle\archive\train\RUFOUS TREPE\20.jpg,RUFOUS TREPE
2515,67712,kaggle\archive\train\RUFOUS TREPE\200.jpg,RUFOUS TREPE
2516,67713,kaggle\archive\train\RUFOUS TREPE\201.jpg,RUFOUS TREPE
2517,67714,kaggle\archive\train\RUFOUS TREPE\202.jpg,RUFOUS TREPE
2518,67715,kaggle\archive\train\RUFOUS TREPE\203.jpg,RUFOUS TREPE
2519,67716,kaggle\archive\train\RUFOUS TREPE\204.jpg,RUFOUS TREPE
2520,67717,kaggle\archive\train\RUFOUS TREPE\205.jpg,RUFOUS TREPE
2521,67718,kaggle\archive\train\RUFOUS TREPE\206.jpg,RUFOUS TREPE
2522,67719,kaggle\archive\train\RUFOUS TREPE\207.jpg,RUFOUS TREPE
2523,67720,kaggle\archive\train\RUFOUS TREPE\208.jpg,RUFOUS TREPE
2524,67721,kaggle\archive\train\RUFOUS TREPE\209.jpg,RUFOUS TREPE
2525,67722,kaggle\archive\train\RUFOUS TREPE\21.jpg,RUFOUS TREPE
2526,67723,kaggle\archive\train\RUFOUS TREPE\210.jpg,RUFOUS TREPE
2527,67724,kaggle\archive\train\RUFOUS TREPE\211.jpg,RUFOUS TREPE
2528,67725,kaggle\archive\train\RUFOUS TREPE\212.jpg,RUFOUS TREPE
2529,67726,kaggle\archive\train\RUFOUS TREPE\213.jpg,RUFOUS TREPE
2530,67727,kaggle\archive\train\RUFOUS TREPE\214.jpg,RUFOUS TREPE
2531,67728,kaggle\archive\train\RUFOUS TREPE\215.jpg,RUFOUS TREPE
2532,67729,kaggle\archive\train\RUFOUS TREPE\216.jpg,RUFOUS TREPE
2533,67730,kaggle\archive\train\RUFOUS TREPE\217.jpg,RUFOUS TREPE
2534,67731,kaggle\archive\train\RUFOUS TREPE\218.jpg,RUFOUS TREPE
2535,67732,kaggle\archive\train\RUFOUS TREPE\219.jpg,RUFOUS TREPE
2536,67733,kaggle\archive\train\RUFOUS TREPE\22.jpg,RUFOUS TREPE
2537,67734,kaggle\archive\train\RUFOUS TREPE\220.jpg,RUFOUS TREPE
2538,67735,kaggle\archive\train\RUFOUS TREPE\221.jpg,RUFOUS TREPE
2539,67736,kaggle\archive\train\RUFOUS TREPE\222.jpg,RUFOUS TREPE
2540,67737,kaggle\archive\train\RUFOUS TREPE\223.jpg,RUFOUS TREPE
2541,67738,kaggle\archive\train\RUFOUS TREPE\224.jpg,RUFOUS TREPE
2542,67739,kaggle\archive\train\RUFOUS TREPE\225.jpg,RUFOUS TREPE
2543,67740,kaggle\archive\train\RUFOUS TREPE\226.jpg,RUFOUS TREPE
2544,67741,kaggle\archive\train\RUFOUS TREPE\227.jpg,RUFOUS TREPE
2545,67742,kaggle\archive\train\RUFOUS TREPE\228.jpg,RUFOUS TREPE
2546,67743,kaggle\archive\train\RUFOUS TREPE\229.jpg,RUFOUS TREPE
2547,67744,kaggle\archive\train\RUFOUS TREPE\23.jpg,RUFOUS TREPE
2548,67745,kaggle\archive\train\RUFOUS TREPE\230.jpg,RUFOUS TREPE
2549,67746,kaggle\archive\train\RUFOUS TREPE\231.jpg,RUFOUS TREPE
2550,67747,kaggle\archive\train\RUFOUS TREPE\232.jpg,RUFOUS TREPE
2551,67748,kaggle\archive\train\RUFOUS TREPE\233.jpg,RUFOUS TREPE
2552,67749,kaggle\archive\train\RUFOUS TREPE\234.jpg,RUFOUS TREPE
2553,67750,kaggle\archive\train\RUFOUS TREPE\235.jpg,RUFOUS TREPE
2554,67751,kaggle\archive\train\RUFOUS TREPE\236.jpg,RUFOUS TREPE
2555,67752,kaggle\archive\train\RUFOUS TREPE\237.jpg,RUFOUS TREPE
2556,67753,kaggle\archive\train\RUFOUS TREPE\238.jpg,RUFOUS TREPE
2557,67754,kaggle\archive\train\RUFOUS TREPE\239.jpg,RUFOUS TREPE
2558,67755,kaggle\archive\train\RUFOUS TREPE\24.jpg,RUFOUS TREPE
2559,67756,kaggle\archive\train\RUFOUS TREPE\240.jpg,RUFOUS TREPE
2560,67757,kaggle\archive\train\RUFOUS TREPE\241.jpg,RUFOUS TREPE
2561,67758,kaggle\archive\train\RUFOUS TREPE\242.jpg,RUFOUS TREPE
2562,67759,kaggle\archive\train\RUFOUS TREPE\243.jpg,RUFOUS TREPE
2563,67760,kaggle\archive\train\RUFOUS TREPE\244.jpg,RUFOUS TREPE
2564,67761,kaggle\archive\train\RUFOUS TREPE\245.jpg,RUFOUS TREPE
2565,67762,kaggle\archive\train\RUFOUS TREPE\246.jpg,RUFOUS TREPE
2566,67763,kaggle\archive\train\RUFOUS TREPE\247.jpg,RUFOUS TREPE
2567,67764,kaggle\archive\train\RUFOUS TREPE\248.jpg,RUFOUS TREPE
2568,67765,kaggle\archive\train\RUFOUS TREPE\249.jpg,RUFOUS TREPE
2569,67766,kaggle\archive\train\RUFOUS TREPE\25.jpg,RUFOUS TREPE
2570,67767,kaggle\archive\train\RUFOUS TREPE\250.jpg,RUFOUS TREPE
2571,67768,kaggle\archive\train\RUFOUS TREPE\251.jpg,RUFOUS TREPE
2572,67769,kaggle\archive\train\RUFOUS TREPE\252.jpg,RUFOUS TREPE
2573,67770,kaggle\archive\train\RUFOUS TREPE\253.jpg,RUFOUS TREPE
2574,67771,kaggle\archive\train\RUFOUS TREPE\254.jpg,RUFOUS TREPE
2575,67772,kaggle\archive\train\RUFOUS TREPE\255.jpg,RUFOUS TREPE
2576,67773,kaggle\archive\train\RUFOUS TREPE\256.jpg,RUFOUS TREPE
2577,67774,kaggle\archive\train\RUFOUS TREPE\257.jpg,RUFOUS TREPE
2578,67775,kaggle\archive\train\RUFOUS TREPE\258.jpg,RUFOUS TREPE
2579,67776,kaggle\archive\train\RUFOUS TREPE\259.jpg,RUFOUS TREPE
2580,67777,kaggle\archive\train\RUFOUS TREPE\26.jpg,RUFOUS TREPE
2581,67778,kaggle\archive\train\RUFOUS TREPE\260.jpg,RUFOUS TREPE
2582,67779,kaggle\archive\train\RUFOUS TREPE\261.jpg,RUFOUS TREPE
2583,67780,kaggle\archive\train\RUFOUS TREPE\262.jpg,RUFOUS TREPE
2584,67781,kaggle\archive\train\RUFOUS TREPE\263.jpg,RUFOUS TREPE
2585,67782,kaggle\archive\train\RUFOUS TREPE\264.jpg,RUFOUS TREPE
2586,67783,kaggle\archive\train\RUFOUS TREPE\265.jpg,RUFOUS TREPE
2587,67784,kaggle\archive\train\RUFOUS TREPE\266.jpg,RUFOUS TREPE
2588,67785,kaggle\archive\train\RUFOUS TREPE\267.jpg,RUFOUS TREPE
2589,67786,kaggle\archive\train\RUFOUS TREPE\268.jpg,RUFOUS TREPE
2590,67787,kaggle\archive\train\RUFOUS TREPE\269.jpg,RUFOUS TREPE
2591,67788,kaggle\archive\train\RUFOUS TREPE\27.jpg,RUFOUS TREPE
2592,67789,kaggle\archive\train\RUFOUS TREPE\270.jpg,RUFOUS TREPE
2593,67790,kaggle\archive\train\RUFOUS TREPE\271.jpg,RUFOUS TREPE
2594,67791,kaggle\archive\train\RUFOUS TREPE\272.jpg,RUFOUS TREPE
2595,67792,kaggle\archive\train\RUFOUS TREPE\273.jpg,RUFOUS TREPE
2596,67793,kaggle\archive\train\RUFOUS TREPE\274.jpg,RUFOUS TREPE
2597,67794,kaggle\archive\train\RUFOUS TREPE\28.jpg,RUFOUS TREPE
2598,67795,kaggle\archive\train\RUFOUS TREPE\29.jpg,RUFOUS TREPE
2599,67796,kaggle\archive\train\RUFOUS TREPE\3.jpg,RUFOUS TREPE
2600,67797,kaggle\archive\train\RUFOUS TREPE\30.jpg,RUFOUS TREPE
2601,67798,kaggle\archive\train\RUFOUS TREPE\31.jpg,RUFOUS TREPE
2602,67799,kaggle\archive\train\RUFOUS TREPE\32.jpg,RUFOUS TREPE
2603,67800,kaggle\archive\train\RUFOUS TREPE\33.jpg,RUFOUS TREPE
2604,67801,kaggle\archive\train\RUFOUS TREPE\34.jpg,RUFOUS TREPE
2605,67802,kaggle\archive\train\RUFOUS TREPE\35.jpg,RUFOUS TREPE
2606,67803,kaggle\archive\train\RUFOUS TREPE\36.jpg,RUFOUS TREPE
2607,67804,kaggle\archive\train\RUFOUS TREPE\37.jpg,RUFOUS TREPE
2608,67805,kaggle\archive\train\RUFOUS TREPE\38.jpg,RUFOUS TREPE
2609,67806,kaggle\archive\train\RUFOUS TREPE\39.jpg,RUFOUS TREPE
2610,67807,kaggle\archive\train\RUFOUS TREPE\4.jpg,RUFOUS TREPE
2611,67808,kaggle\archive\train\RUFOUS TREPE\40.jpg,RUFOUS TREPE
2612,67809,kaggle\archive\train\RUFOUS TREPE\41.jpg,RUFOUS TREPE
2613,67810,kaggle\archive\train\RUFOUS TREPE\42.jpg,RUFOUS TREPE
2614,67811,kaggle\archive\train\RUFOUS TREPE\43.jpg,RUFOUS TREPE
2615,67812,kaggle\archive\train\RUFOUS TREPE\44.jpg,RUFOUS TREPE
2616,67813,kaggle\archive\train\RUFOUS TREPE\45.jpg,RUFOUS TREPE
2617,67814,kaggle\archive\train\RUFOUS TREPE\46.jpg,RUFOUS TREPE
2618,67815,kaggle\archive\train\RUFOUS TREPE\47.jpg,RUFOUS TREPE
2619,67816,kaggle\archive\train\RUFOUS TREPE\48.jpg,RUFOUS TREPE
2620,67817,kaggle\archive\train\RUFOUS TREPE\49.jpg,RUFOUS TREPE
2621,67818,kaggle\archive\train\RUFOUS TREPE\5.jpg,RUFOUS TREPE
2622,67819,kaggle\archive\train\RUFOUS TREPE\50.jpg,RUFOUS TREPE
2623,67820,kaggle\archive\train\RUFOUS TREPE\51.jpg,RUFOUS TREPE
2624,67821,kaggle\archive\train\RUFOUS TREPE\52.jpg,RUFOUS TREPE
2625,67822,kaggle\archive\train\RUFOUS TREPE\53.jpg,RUFOUS TREPE
2626,67823,kaggle\archive\train\RUFOUS TREPE\54.jpg,RUFOUS TREPE
2627,67824,kaggle\archive\train\RUFOUS TREPE\55.jpg,RUFOUS TREPE
2628,67825,kaggle\archive\train\RUFOUS TREPE\56.jpg,RUFOUS TREPE
2629,67826,kaggle\archive\train\RUFOUS TREPE\57.jpg,RUFOUS TREPE
2630,67827,kaggle\archive\train\RUFOUS TREPE\58.jpg,RUFOUS TREPE
2631,67828,kaggle\archive\train\RUFOUS TREPE\59.jpg,RUFOUS TREPE
2632,67829,kaggle\archive\train\RUFOUS TREPE\6.jpg,RUFOUS TREPE
2633,67830,kaggle\archive\train\RUFOUS TREPE\60.jpg,RUFOUS TREPE
2634,67831,kaggle\archive\train\RUFOUS TREPE\61.jpg,RUFOUS TREPE
2635,67832,kaggle\archive\train\RUFOUS TREPE\62.jpg,RUFOUS TREPE
2636,67833,kaggle\archive\train\RUFOUS TREPE\63.jpg,RUFOUS TREPE
2637,67834,kaggle\archive\train\RUFOUS TREPE\64.jpg,RUFOUS TREPE
2638,67835,kaggle\archive\train\RUFOUS TREPE\65.jpg,RUFOUS TREPE
2639,67836,kaggle\archive\train\RUFOUS TREPE\66.jpg,RUFOUS TREPE
2640,67837,kaggle\archive\train\RUFOUS TREPE\67.jpg,RUFOUS TREPE
2641,67838,kaggle\archive\train\RUFOUS TREPE\68.jpg,RUFOUS TREPE
2642,67839,kaggle\archive\train\RUFOUS TREPE\69.jpg,RUFOUS TREPE
2643,67840,kaggle\archive\train\RUFOUS TREPE\7.jpg,RUFOUS TREPE
2644,67841,kaggle\archive\train\RUFOUS TREPE\70.jpg,RUFOUS TREPE
2645,67842,kaggle\archive\train\RUFOUS TREPE\71.jpg,RUFOUS TREPE
2646,67843,kaggle\archive\train\RUFOUS TREPE\72.jpg,RUFOUS TREPE
2647,67844,kaggle\archive\train\RUFOUS TREPE\73.jpg,RUFOUS TREPE
2648,67845,kaggle\archive\train\RUFOUS TREPE\74.jpg,RUFOUS TREPE
2649,67846,kaggle\archive\train\RUFOUS TREPE\75.jpg,RUFOUS TREPE
2650,67847,kaggle\archive\train\RUFOUS TREPE\76.jpg,RUFOUS TREPE
2651,67848,kaggle\archive\train\RUFOUS TREPE\77.jpg,RUFOUS TREPE
2652,67849,kaggle\archive\train\RUFOUS TREPE\78.jpg,RUFOUS TREPE
2653,67850,kaggle\archive\train\RUFOUS TREPE\79.jpg,RUFOUS TREPE
2654,67851,kaggle\archive\train\RUFOUS TREPE\8.jpg,RUFOUS TREPE
2655,67852,kaggle\archive\train\RUFOUS TREPE\80.jpg,RUFOUS TREPE
2656,67853,kaggle\archive\train\RUFOUS TREPE\81.jpg,RUFOUS TREPE
2657,67854,kaggle\archive\train\RUFOUS TREPE\82.jpg,RUFOUS TREPE
2658,67855,kaggle\archive\train\RUFOUS TREPE\83.jpg,RUFOUS TREPE
2659,67856,kaggle\archive\train\RUFOUS TREPE\84.jpg,RUFOUS TREPE
2660,67857,kaggle\archive\train\RUFOUS TREPE\85.jpg,RUFOUS TREPE
2661,67858,kaggle\archive\train\RUFOUS TREPE\86.jpg,RUFOUS TREPE
2662,67859,kaggle\archive\train\RUFOUS TREPE\87.jpg,RUFOUS TREPE
2663,67860,kaggle\archive\train\RUFOUS TREPE\88.jpg,RUFOUS TREPE
2664,67861,kaggle\archive\train\RUFOUS TREPE\89.jpg,RUFOUS TREPE
2665,67862,kaggle\archive\train\RUFOUS TREPE\9.jpg,RUFOUS TREPE
2666,67863,kaggle\archive\train\RUFOUS TREPE\90.jpg,RUFOUS TREPE
2667,67864,kaggle\archive\train\RUFOUS TREPE\91.jpg,RUFOUS TREPE
2668,67865,kaggle\archive\train\RUFOUS TREPE\92.jpg,RUFOUS TREPE
2669,67866,kaggle\archive\train\RUFOUS TREPE\93.jpg,RUFOUS TREPE
2670,67867,kaggle\archive\train\RUFOUS TREPE\94.jpg,RUFOUS TREPE
2671,67868,kaggle\archive\train\RUFOUS TREPE\95.jpg,RUFOUS TREPE
2672,67869,kaggle\archive\train\RUFOUS TREPE\96.jpg,RUFOUS TREPE
2673,67870,kaggle\archive\train\RUFOUS TREPE\97.jpg,RUFOUS TREPE
2674,67871,kaggle\archive\train\RUFOUS TREPE\98.jpg,RUFOUS TREPE
2675,67872,kaggle\archive\train\RUFOUS TREPE\99.jpg,RUFOUS TREPE
2676,73502,kaggle\archive\train\SWINHOES PHEASANT\001.jpg,SWINHOES PHEASANT
2677,73503,kaggle\archive\train\SWINHOES PHEASANT\002.jpg,SWINHOES PHEASANT
2678,73504,kaggle\archive\train\SWINHOES PHEASANT\003.jpg,SWINHOES PHEASANT
2679,73505,kaggle\archive\train\SWINHOES PHEASANT\004.jpg,SWINHOES PHEASANT
2680,73506,kaggle\archive\train\SWINHOES PHEASANT\005.jpg,SWINHOES PHEASANT
2681,73507,kaggle\archive\train\SWINHOES PHEASANT\006.jpg,SWINHOES PHEASANT
2682,73508,kaggle\archive\train\SWINHOES PHEASANT\007.jpg,SWINHOES PHEASANT
2683,73509,kaggle\archive\train\SWINHOES PHEASANT\008.jpg,SWINHOES PHEASANT
2684,73510,kaggle\archive\train\SWINHOES PHEASANT\009.jpg,SWINHOES PHEASANT
2685,73511,kaggle\archive\train\SWINHOES PHEASANT\010.jpg,SWINHOES PHEASANT
2686,73512,kaggle\archive\train\SWINHOES PHEASANT\011.jpg,SWINHOES PHEASANT
2687,73513,kaggle\archive\train\SWINHOES PHEASANT\012.jpg,SWINHOES PHEASANT
2688,73514,kaggle\archive\train\SWINHOES PHEASANT\013.jpg,SWINHOES PHEASANT
2689,73515,kaggle\archive\train\SWINHOES PHEASANT\014.jpg,SWINHOES PHEASANT
2690,73516,kaggle\archive\train\SWINHOES PHEASANT\015.jpg,SWINHOES PHEASANT
2691,73517,kaggle\archive\train\SWINHOES PHEASANT\016.jpg,SWINHOES PHEASANT
2692,73518,kaggle\archive\train\SWINHOES PHEASANT\017.jpg,SWINHOES PHEASANT
2693,73519,kaggle\archive\train\SWINHOES PHEASANT\018.jpg,SWINHOES PHEASANT
2694,73520,kaggle\archive\train\SWINHOES PHEASANT\019.jpg,SWINHOES PHEASANT
2695,73521,kaggle\archive\train\SWINHOES PHEASANT\020.jpg,SWINHOES PHEASANT
2696,73522,kaggle\archive\train\SWINHOES PHEASANT\021.jpg,SWINHOES PHEASANT
2697,73523,kaggle\archive\train\SWINHOES PHEASANT\022.jpg,SWINHOES PHEASANT
2698,73524,kaggle\archive\train\SWINHOES PHEASANT\023.jpg,SWINHOES PHEASANT
2699,73525,kaggle\archive\train\SWINHOES PHEASANT\024.jpg,SWINHOES PHEASANT
2700,73526,kaggle\archive\train\SWINHOES PHEASANT\025.jpg,SWINHOES PHEASANT
2701,73527,kaggle\archive\train\SWINHOES PHEASANT\026.jpg,SWINHOES PHEASANT
2702,73528,kaggle\archive\train\SWINHOES PHEASANT\027.jpg,SWINHOES PHEASANT
2703,73529,kaggle\archive\train\SWINHOES PHEASANT\028.jpg,SWINHOES PHEASANT
2704,73530,kaggle\archive\train\SWINHOES PHEASANT\029.jpg,SWINHOES PHEASANT
2705,73531,kaggle\archive\train\SWINHOES PHEASANT\030.jpg,SWINHOES PHEASANT
2706,73532,kaggle\archive\train\SWINHOES PHEASANT\031.jpg,SWINHOES PHEASANT
2707,73533,kaggle\archive\train\SWINHOES PHEASANT\032.jpg,SWINHOES PHEASANT
2708,73534,kaggle\archive\train\SWINHOES PHEASANT\033.jpg,SWINHOES PHEASANT
2709,73535,kaggle\archive\train\SWINHOES PHEASANT\034.jpg,SWINHOES PHEASANT
2710,73536,kaggle\archive\train\SWINHOES PHEASANT\035.jpg,SWINHOES PHEASANT
2711,73537,kaggle\archive\train\SWINHOES PHEASANT\036.jpg,SWINHOES PHEASANT
2712,73538,kaggle\archive\train\SWINHOES PHEASANT\037.jpg,SWINHOES PHEASANT
2713,73539,kaggle\archive\train\SWINHOES PHEASANT\038.jpg,SWINHOES PHEASANT
2714,73540,kaggle\archive\train\SWINHOES PHEASANT\039.jpg,SWINHOES PHEASANT
2715,73541,kaggle\archive\train\SWINHOES PHEASANT\040.jpg,SWINHOES PHEASANT
2716,73542,kaggle\archive\train\SWINHOES PHEASANT\041.jpg,SWINHOES PHEASANT
2717,73543,kaggle\archive\train\SWINHOES PHEASANT\042.jpg,SWINHOES PHEASANT
2718,73544,kaggle\archive\train\SWINHOES PHEASANT\043.jpg,SWINHOES PHEASANT
2719,73545,kaggle\archive\train\SWINHOES PHEASANT\044.jpg,SWINHOES PHEASANT
2720,73546,kaggle\archive\train\SWINHOES PHEASANT\045.jpg,SWINHOES PHEASANT
2721,73547,kaggle\archive\train\SWINHOES PHEASANT\046.jpg,SWINHOES PHEASANT
2722,73548,kaggle\archive\train\SWINHOES PHEASANT\047.jpg,SWINHOES PHEASANT
2723,73549,kaggle\archive\train\SWINHOES PHEASANT\048.jpg,SWINHOES PHEASANT
2724,73550,kaggle\archive\train\SWINHOES PHEASANT\049.jpg,SWINHOES PHEASANT
2725,73551,kaggle\archive\train\SWINHOES PHEASANT\050.jpg,SWINHOES PHEASANT
2726,73552,kaggle\archive\train\SWINHOES PHEASANT\051.jpg,SWINHOES PHEASANT
2727,73553,kaggle\archive\train\SWINHOES PHEASANT\052.jpg,SWINHOES PHEASANT
2728,73554,kaggle\archive\train\SWINHOES PHEASANT\053.jpg,SWINHOES PHEASANT
2729,73555,kaggle\archive\train\SWINHOES PHEASANT\054.jpg,SWINHOES PHEASANT
2730,73556,kaggle\archive\train\SWINHOES PHEASANT\055.jpg,SWINHOES PHEASANT
2731,73557,kaggle\archive\train\SWINHOES PHEASANT\056.jpg,SWINHOES PHEASANT
2732,73558,kaggle\archive\train\SWINHOES PHEASANT\057.jpg,SWINHOES PHEASANT
2733,73559,kaggle\archive\train\SWINHOES PHEASANT\058.jpg,SWINHOES PHEASANT
2734,73560,kaggle\archive\train\SWINHOES PHEASANT\059.jpg,SWINHOES PHEASANT
2735,73561,kaggle\archive\train\SWINHOES PHEASANT\060.jpg,SWINHOES PHEASANT
2736,73562,kaggle\archive\train\SWINHOES PHEASANT\061.jpg,SWINHOES PHEASANT
2737,73563,kaggle\archive\train\SWINHOES PHEASANT\062.jpg,SWINHOES PHEASANT
2738,73564,kaggle\archive\train\SWINHOES PHEASANT\063.jpg,SWINHOES PHEASANT
2739,73565,kaggle\archive\train\SWINHOES PHEASANT\064.jpg,SWINHOES PHEASANT
2740,73566,kaggle\archive\train\SWINHOES PHEASANT\065.jpg,SWINHOES PHEASANT
2741,73567,kaggle\archive\train\SWINHOES PHEASANT\066.jpg,SWINHOES PHEASANT
2742,73568,kaggle\archive\train\SWINHOES PHEASANT\067.jpg,SWINHOES PHEASANT
2743,73569,kaggle\archive\train\SWINHOES PHEASANT\068.jpg,SWINHOES PHEASANT
2744,73570,kaggle\archive\train\SWINHOES PHEASANT\069.jpg,SWINHOES PHEASANT
2745,73571,kaggle\archive\train\SWINHOES PHEASANT\070.jpg,SWINHOES PHEASANT
2746,73572,kaggle\archive\train\SWINHOES PHEASANT\071.jpg,SWINHOES PHEASANT
2747,73573,kaggle\archive\train\SWINHOES PHEASANT\072.jpg,SWINHOES PHEASANT
2748,73574,kaggle\archive\train\SWINHOES PHEASANT\073.jpg,SWINHOES PHEASANT
2749,73575,kaggle\archive\train\SWINHOES PHEASANT\074.jpg,SWINHOES PHEASANT
2750,73576,kaggle\archive\train\SWINHOES PHEASANT\075.jpg,SWINHOES PHEASANT
2751,73577,kaggle\archive\train\SWINHOES PHEASANT\076.jpg,SWINHOES PHEASANT
2752,73578,kaggle\archive\train\SWINHOES PHEASANT\077.jpg,SWINHOES PHEASANT
2753,73579,kaggle\archive\train\SWINHOES PHEASANT\078.jpg,SWINHOES PHEASANT
2754,73580,kaggle\archive\train\SWINHOES PHEASANT\079.jpg,SWINHOES PHEASANT
2755,73581,kaggle\archive\train\SWINHOES PHEASANT\080.jpg,SWINHOES PHEASANT
2756,73582,kaggle\archive\train\SWINHOES PHEASANT\081.jpg,SWINHOES PHEASANT
2757,73583,kaggle\archive\train\SWINHOES PHEASANT\082.jpg,SWINHOES PHEASANT
2758,73584,kaggle\archive\train\SWINHOES PHEASANT\083.jpg,SWINHOES PHEASANT
2759,73585,kaggle\archive\train\SWINHOES PHEASANT\084.jpg,SWINHOES PHEASANT
2760,73586,kaggle\archive\train\SWINHOES PHEASANT\085.jpg,SWINHOES PHEASANT
2761,73587,kaggle\archive\train\SWINHOES PHEASANT\086.jpg,SWINHOES PHEASANT
2762,73588,kaggle\archive\train\SWINHOES PHEASANT\087.jpg,SWINHOES PHEASANT
2763,73589,kaggle\archive\train\SWINHOES PHEASANT\088.jpg,SWINHOES PHEASANT
2764,73590,kaggle\archive\train\SWINHOES PHEASANT\089.jpg,SWINHOES PHEASANT
2765,73591,kaggle\archive\train\SWINHOES PHEASANT\090.jpg,SWINHOES PHEASANT
2766,73592,kaggle\archive\train\SWINHOES PHEASANT\091.jpg,SWINHOES PHEASANT
2767,73593,kaggle\archive\train\SWINHOES PHEASANT\092.jpg,SWINHOES PHEASANT
2768,73594,kaggle\archive\train\SWINHOES PHEASANT\093.jpg,SWINHOES PHEASANT
2769,73595,kaggle\archive\train\SWINHOES PHEASANT\094.jpg,SWINHOES PHEASANT
2770,73596,kaggle\archive\train\SWINHOES PHEASANT\095.jpg,SWINHOES PHEASANT
2771,73597,kaggle\archive\train\SWINHOES PHEASANT\096.jpg,SWINHOES PHEASANT
2772,73598,kaggle\archive\train\SWINHOES PHEASANT\097.jpg,SWINHOES PHEASANT
2773,73599,kaggle\archive\train\SWINHOES PHEASANT\098.jpg,SWINHOES PHEASANT
